房间,窗墙比,传热系数,辐射吸收系数,房间朝向,房间面积,房间人数,温度,湿度,Co2浓度,送风温度,监测时间,air volume
ROOM7,0.66,0.56,0.64,西南,76.9,1,30.6,73,491,24,2024-07-21 19:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,2,30.5,72,501,24,2024-07-21 19:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,30.1,68,488,24,2024-07-21 22:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,30.3,68,481,24,2024-07-21 23:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,30.5,68,474,24,2024-07-22 00:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,30.5,68,469,24,2024-07-22 00:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,30.7,69,467,24,2024-07-22 01:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,30.8,69,458,24,2024-07-22 02:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,30.9,69,453,24,2024-07-22 03:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,30.9,69,455,24,2024-07-22 04:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,31,70,455,24,2024-07-22 05:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,31,70,450,24,2024-07-22 06:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,31.3,73,459,24,2024-07-22 07:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,2,31.2,72,480,24,2024-07-22 08:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,31.3,73,484,24,2024-07-22 08:30:00,823
ROOM7,0.66,0.56,0.64,西南,76.9,4,25.9,62,491,24,2024-07-22 09:30:00,818
ROOM7,0.66,0.56,0.64,西南,76.9,3,24.7,63,484,24,2024-07-22 10:00:00,814
ROOM7,0.66,0.56,0.64,西南,76.9,2,24.3,64,490,24,2024-07-22 10:30:00,813
ROOM7,0.66,0.56,0.64,西南,76.9,2,23.6,62,484,24,2024-07-22 15:00:00,808
ROOM7,0.66,0.56,0.64,西南,76.9,1,23.5,61,483,24,2024-07-22 16:00:00,810
ROOM7,0.66,0.56,0.64,西南,76.9,1,23.7,62,463,24,2024-07-22 17:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,26.1,58,428,24,2024-07-22 18:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,27.6,61,445,24,2024-07-22 19:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,28.5,65,518,24,2024-07-22 21:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,28.7,66,504,24,2024-07-22 21:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.9,66,484,24,2024-07-22 22:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29,67,481,24,2024-07-22 23:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29.1,66,474,24,2024-07-23 00:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29.1,66,468,24,2024-07-23 00:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.5,64,472,24,2024-07-23 01:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.4,64,476,24,2024-07-23 02:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.5,64,472,24,2024-07-23 02:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.6,65,465,24,2024-07-23 03:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.8,65,463,24,2024-07-23 04:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.9,66,459,24,2024-07-23 04:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.9,66,454,24,2024-07-23 05:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29.1,66,451,24,2024-07-23 06:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29.1,67,454,24,2024-07-23 06:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,29.8,72,452,24,2024-07-23 07:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,29.9,72,453,24,2024-07-23 08:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,4,24.4,63,473,24,2024-07-23 09:30:00,811
ROOM7,0.66,0.56,0.64,西南,76.9,3,24.1,64,473,24,2024-07-23 10:00:00,815
ROOM7,0.66,0.56,0.64,西南,76.9,2,23.4,65,476,24,2024-07-23 11:30:00,812
ROOM7,0.66,0.56,0.64,西南,76.9,3,23.7,63,475,24,2024-07-23 12:00:00,799
ROOM7,0.66,0.56,0.64,西南,76.9,3,24,62,470,24,2024-07-23 12:30:00,766
ROOM7,0.66,0.56,0.64,西南,76.9,2,23.2,64,464,24,2024-07-23 13:30:00,757
ROOM7,0.66,0.56,0.64,西南,76.9,3,23,63,472,24,2024-07-23 14:00:00,759
ROOM7,0.66,0.56,0.64,西南,76.9,2,23.5,63,405,24,2024-07-23 14:30:00,764
ROOM7,0.66,0.56,0.64,西南,76.9,2,23.8,62,400,24,2024-07-23 15:00:00,761
ROOM7,0.66,0.56,0.64,西南,76.9,3,23.2,63,406,24,2024-07-23 15:30:00,759
ROOM7,0.66,0.56,0.64,西南,76.9,2,23.9,60,437,24,2024-07-23 16:00:00,754
ROOM7,0.66,0.56,0.64,西南,76.9,1,24.3,60,400,24,2024-07-23 17:00:00,762
ROOM7,0.66,0.56,0.64,西南,76.9,1,24.4,60,400,24,2024-07-23 17:30:00,759
ROOM7,0.66,0.56,0.64,西南,76.9,0,26.1,59,430,24,2024-07-23 18:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,27.1,62,462,24,2024-07-23 19:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,27.9,66,468,24,2024-07-23 20:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,28.2,67,468,24,2024-07-23 20:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,1,28.5,67,475,24,2024-07-23 21:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.4,65,472,24,2024-07-23 22:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.4,65,467,24,2024-07-23 23:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.6,67,464,24,2024-07-24 00:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.7,67,463,24,2024-07-24 00:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.7,67,459,24,2024-07-24 01:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.8,68,460,24,2024-07-24 01:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,28.9,69,457,24,2024-07-24 02:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29,69,454,24,2024-07-24 03:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29,69,454,24,2024-07-24 03:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29.1,70,447,24,2024-07-24 04:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29.2,71,444,24,2024-07-24 05:30:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29.2,71,445,24,2024-07-24 06:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,0,29.3,71,446,24,2024-07-24 07:00:00,0
ROOM7,0.66,0.56,0.64,西南,76.9,2,25.9,62,456,24,2024-07-24 09:00:00,763
ROOM7,0.66,0.56,0.64,西南,76.9,1,25,59,407,24,2024-07-24 12:30:00,623
ROOM7,0.66,0.56,0.64,西南,76.9,2,24.8,58,486,24,2024-07-24 13:30:00,612
ROOM7,0.66,0.56,0.64,西南,76.9,1,24.6,58,401,24,2024-07-24 14:30:00,618
ROOM7,0.66,0.56,0.64,西南,76.9,7,25.1,57,400,24,2024-07-24 16:00:00,621
ROOM7,0.66,0.56,0.64,西南,76.9,3,25.1,57,400,24,2024-07-24 16:30:00,619
ROOM7,0.66,0.56,0.64,西南,76.9,1,24.9,57,400,24,2024-07-24 17:00:00,618
ROOM7,0.66,0.56,0.64,西南,76.9,1,24.7,57,400,24,2024-07-24 17:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.3,76,422,24,2024-07-03 01:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.3,76,416,24,2024-07-03 01:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.4,76,414,24,2024-07-03 02:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.5,76,416,24,2024-07-03 02:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.6,77,409,24,2024-07-03 03:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.8,77,408,24,2024-07-03 04:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.9,77,408,24,2024-07-03 05:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.9,78,407,24,2024-07-03 05:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28,78,401,24,2024-07-03 06:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.4,78,401,24,2024-07-03 07:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,24.5,66,415,24,2024-07-03 10:00:00,380
ROOM8,0.66,0.56,0.64,南,39.11,1,23,67,423,24,2024-07-03 11:00:00,381
ROOM8,0.66,0.56,0.64,南,39.11,7,22.9,67,433,24,2024-07-03 11:30:00,381
ROOM8,0.66,0.56,0.64,南,39.11,3,22.5,68,411,24,2024-07-03 12:00:00,387
ROOM8,0.66,0.56,0.64,南,39.11,3,21.9,69,435,24,2024-07-03 13:00:00,377
ROOM8,0.66,0.56,0.64,南,39.11,2,22,68,436,24,2024-07-03 13:30:00,379
ROOM8,0.66,0.56,0.64,南,39.11,2,21.9,68,429,24,2024-07-03 14:00:00,381
ROOM8,0.66,0.56,0.64,南,39.11,1,20.8,69,406,24,2024-07-03 16:00:00,389
ROOM8,0.66,0.56,0.64,南,39.11,2,20.7,70,411,24,2024-07-03 16:30:00,387
ROOM8,0.66,0.56,0.64,南,39.11,6,20.8,70,423,24,2024-07-03 17:00:00,383
ROOM8,0.66,0.56,0.64,南,39.11,0,23.5,69,414,24,2024-07-03 18:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,25.4,66,427,24,2024-07-03 18:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,26.8,70,428,24,2024-07-03 19:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.5,70,421,24,2024-07-03 23:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.7,71,427,24,2024-07-03 23:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.8,73,415,24,2024-07-04 00:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.9,71,422,24,2024-07-04 02:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.9,71,423,24,2024-07-04 02:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,28.6,72,416,24,2024-07-04 03:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,27.8,75,409,24,2024-07-04 05:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,27.8,75,406,24,2024-07-04 05:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,27.9,76,407,24,2024-07-04 06:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,28,76,402,24,2024-07-04 06:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,28.2,76,408,24,2024-07-04 08:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,22.6,68,400,24,2024-07-04 10:00:00,390
ROOM8,0.66,0.56,0.64,南,39.11,1,22.1,69,400,24,2024-07-04 10:30:00,388
ROOM8,0.66,0.56,0.64,南,39.11,1,21.7,71,406,24,2024-07-04 11:30:00,389
ROOM8,0.66,0.56,0.64,南,39.11,2,21.9,70,462,24,2024-07-04 12:30:00,382
ROOM8,0.66,0.56,0.64,南,39.11,2,21.9,70,432,24,2024-07-04 13:00:00,382
ROOM8,0.66,0.56,0.64,南,39.11,3,21.9,69,443,24,2024-07-04 13:30:00,383
ROOM8,0.66,0.56,0.64,南,39.11,2,21.7,68,437,24,2024-07-04 14:00:00,382
ROOM8,0.66,0.56,0.64,南,39.11,2,21.6,69,400,24,2024-07-04 15:00:00,385
ROOM8,0.66,0.56,0.64,南,39.11,6,21.6,69,421,24,2024-07-04 15:30:00,383
ROOM8,0.66,0.56,0.64,南,39.11,1,21.8,68,400,24,2024-07-04 16:00:00,388
ROOM8,0.66,0.56,0.64,南,39.11,3,22.1,68,463,24,2024-07-04 16:30:00,380
ROOM8,0.66,0.56,0.64,南,39.11,3,22.7,66,476,24,2024-07-04 17:00:00,380
ROOM8,0.66,0.56,0.64,南,39.11,1,24.1,66,422,24,2024-07-04 18:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,25.3,66,435,24,2024-07-04 18:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,27.4,70,456,24,2024-07-04 20:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,27.7,73,452,24,2024-07-04 20:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27,70,462,24,2024-07-04 21:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.1,72,439,24,2024-07-04 23:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.2,73,425,24,2024-07-05 01:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.4,74,428,24,2024-07-05 02:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.5,75,419,24,2024-07-05 03:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.8,76,412,24,2024-07-05 05:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.1,76,412,24,2024-07-05 07:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,6,28.4,76,415,24,2024-07-05 08:30:00,383
ROOM8,0.66,0.56,0.64,南,39.11,6,26.5,66,424,24,2024-07-05 09:00:00,382
ROOM8,0.66,0.56,0.64,南,39.11,7,24.5,65,434,24,2024-07-05 09:30:00,381
ROOM8,0.66,0.56,0.64,南,39.11,2,23.7,65,420,24,2024-07-05 10:00:00,381
ROOM8,0.66,0.56,0.64,南,39.11,2,23.2,66,446,24,2024-07-05 10:30:00,382
ROOM8,0.66,0.56,0.64,南,39.11,5,21.5,69,403,24,2024-07-05 12:00:00,387
ROOM8,0.66,0.56,0.64,南,39.11,1,21.3,70,403,24,2024-07-05 12:30:00,383
ROOM8,0.66,0.56,0.64,南,39.11,1,21.6,69,423,24,2024-07-05 13:00:00,379
ROOM8,0.66,0.56,0.64,南,39.11,6,22.4,66,411,24,2024-07-05 15:30:00,379
ROOM8,0.66,0.56,0.64,南,39.11,6,23,64,408,24,2024-07-05 16:30:00,380
ROOM8,0.66,0.56,0.64,南,39.11,0,24.6,64,410,24,2024-07-05 18:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.3,66,432,24,2024-07-05 21:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.5,67,429,24,2024-07-05 23:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.5,68,424,24,2024-07-05 23:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.7,69,415,24,2024-07-06 01:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.8,71,410,24,2024-07-06 03:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.9,71,412,24,2024-07-06 03:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28,72,408,24,2024-07-06 04:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.2,73,406,24,2024-07-06 06:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.5,73,414,24,2024-07-06 07:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.7,73,416,24,2024-07-06 08:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.3,72,423,24,2024-07-06 10:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.5,72,416,24,2024-07-06 11:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,30,71,429,24,2024-07-06 12:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,30.4,70,431,24,2024-07-06 14:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.1,68,438,24,2024-07-06 15:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.6,67,439,24,2024-07-06 15:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.1,66,420,24,2024-07-06 16:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.5,65,424,24,2024-07-06 16:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,33.9,63,417,24,2024-07-06 18:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,33.3,64,423,24,2024-07-06 20:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.8,64,425,24,2024-07-06 20:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.6,64,423,24,2024-07-06 21:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.2,66,418,24,2024-07-06 22:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32,67,420,24,2024-07-06 22:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.8,68,414,24,2024-07-06 23:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.6,68,412,24,2024-07-07 00:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.6,68,411,24,2024-07-07 01:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.5,68,411,24,2024-07-07 01:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.4,69,412,24,2024-07-07 02:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.4,69,406,24,2024-07-07 02:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.3,69,403,24,2024-07-07 04:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.3,69,408,24,2024-07-07 04:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.3,69,403,24,2024-07-07 05:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.3,69,401,24,2024-07-07 05:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.3,69,400,24,2024-07-07 06:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.3,70,405,24,2024-07-07 07:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.4,70,406,24,2024-07-07 07:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.7,70,409,24,2024-07-07 09:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,31.9,70,408,24,2024-07-07 10:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.3,69,417,24,2024-07-07 11:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.4,68,413,24,2024-07-07 12:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.5,68,423,24,2024-07-07 13:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.7,67,424,24,2024-07-07 14:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,34.1,63,438,24,2024-07-07 16:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,34.4,61,444,24,2024-07-07 16:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,34.1,65,419,24,2024-07-07 21:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,33.7,66,413,24,2024-07-07 22:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,33.3,67,413,24,2024-07-07 23:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,33.2,67,407,24,2024-07-08 00:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,33,68,401,24,2024-07-08 02:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.9,68,404,24,2024-07-08 02:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.9,68,401,24,2024-07-08 03:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.8,68,403,24,2024-07-08 04:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.7,69,402,24,2024-07-08 06:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.8,68,400,24,2024-07-08 07:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,32.9,68,404,24,2024-07-08 08:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,6,30.7,59,429,24,2024-07-08 09:00:00,378
ROOM8,0.66,0.56,0.64,南,39.11,5,26.1,60,417,24,2024-07-08 10:00:00,384
ROOM8,0.66,0.56,0.64,南,39.11,3,24.9,62,420,24,2024-07-08 10:30:00,380
ROOM8,0.66,0.56,0.64,南,39.11,7,23.8,63,417,24,2024-07-08 12:00:00,389
ROOM8,0.66,0.56,0.64,南,39.11,4,23.6,64,445,24,2024-07-08 12:30:00,378
ROOM8,0.66,0.56,0.64,南,39.11,2,23.7,63,445,24,2024-07-08 13:00:00,380
ROOM8,0.66,0.56,0.64,南,39.11,2,23.5,63,455,24,2024-07-08 13:30:00,381
ROOM8,0.66,0.56,0.64,南,39.11,1,22.8,65,404,24,2024-07-08 16:00:00,386
ROOM8,0.66,0.56,0.64,南,39.11,2,28.7,69,457,24,2024-07-08 20:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,2,28.8,67,451,24,2024-07-08 20:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,2,28.7,67,453,24,2024-07-08 22:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,2,28.8,68,445,24,2024-07-08 22:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,2,29.1,68,437,24,2024-07-09 00:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.2,69,434,24,2024-07-09 01:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.3,69,426,24,2024-07-09 01:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.4,69,432,24,2024-07-09 02:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.5,70,427,24,2024-07-09 03:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.5,70,431,24,2024-07-09 03:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.6,70,425,24,2024-07-09 04:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.8,71,425,24,2024-07-09 06:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.9,71,423,24,2024-07-09 07:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,30.2,70,424,24,2024-07-09 08:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,5,27.7,60,423,24,2024-07-09 09:00:00,385
ROOM8,0.66,0.56,0.64,南,39.11,4,23.8,65,427,24,2024-07-09 10:00:00,384
ROOM8,0.66,0.56,0.64,南,39.11,7,22.5,68,427,24,2024-07-09 11:30:00,386
ROOM8,0.66,0.56,0.64,南,39.11,1,22.7,66,430,24,2024-07-09 14:30:00,381
ROOM8,0.66,0.56,0.64,南,39.11,1,22.7,65,432,24,2024-07-09 15:00:00,380
ROOM8,0.66,0.56,0.64,南,39.11,1,22.3,66,427,24,2024-07-09 15:30:00,383
ROOM8,0.66,0.56,0.64,南,39.11,1,22.3,67,427,24,2024-07-09 16:00:00,384
ROOM8,0.66,0.56,0.64,南,39.11,1,22.5,66,424,24,2024-07-09 16:30:00,383
ROOM8,0.66,0.56,0.64,南,39.11,1,27.4,64,460,24,2024-07-09 20:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,27.7,65,457,24,2024-07-09 20:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,28,66,449,24,2024-07-09 22:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,28.2,67,450,24,2024-07-09 23:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,1,28.3,67,440,24,2024-07-09 23:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.5,68,437,24,2024-07-10 00:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.6,69,431,24,2024-07-10 01:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.8,70,429,24,2024-07-10 03:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.9,70,429,24,2024-07-10 04:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29,71,430,24,2024-07-10 05:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.1,71,429,24,2024-07-10 05:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.4,71,418,24,2024-07-10 07:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,4,28.7,61,434,24,2024-07-10 09:00:00,387
ROOM8,0.66,0.56,0.64,南,39.11,1,25.4,63,446,24,2024-07-10 09:30:00,386
ROOM8,0.66,0.56,0.64,南,39.11,4,22.9,67,420,24,2024-07-10 11:00:00,387
ROOM8,0.66,0.56,0.64,南,39.11,2,22.7,67,471,24,2024-07-10 14:00:00,380
ROOM8,0.66,0.56,0.64,南,39.11,1,22.6,66,426,24,2024-07-10 14:30:00,380
ROOM8,0.66,0.56,0.64,南,39.11,6,22.9,66,426,24,2024-07-10 16:00:00,380
ROOM8,0.66,0.56,0.64,南,39.11,6,23,65,419,24,2024-07-10 16:30:00,378
ROOM8,0.66,0.56,0.64,南,39.11,6,23,66,424,24,2024-07-10 17:00:00,378
ROOM8,0.66,0.56,0.64,南,39.11,0,23.1,66,437,24,2024-07-10 17:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,26.9,65,441,24,2024-07-10 19:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.2,66,441,24,2024-07-10 20:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.5,66,446,24,2024-07-10 20:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.4,65,458,24,2024-07-10 21:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,27.9,67,438,24,2024-07-10 22:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28,67,439,24,2024-07-10 22:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.1,67,439,24,2024-07-10 23:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.4,69,422,24,2024-07-11 01:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.5,70,426,24,2024-07-11 02:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,28.7,71,420,24,2024-07-11 03:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29,72,420,24,2024-07-11 06:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.2,72,418,24,2024-07-11 07:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.5,72,421,24,2024-07-11 08:00:00,0
ROOM8,0.66,0.56,0.64,南,39.11,0,29.6,71,418,24,2024-07-11 08:30:00,0
ROOM8,0.66,0.56,0.64,南,39.11,5,27.5,62,428,24,2024-07-11 09:00:00,378
ROOM8,0.66,0.56,0.64,南,39.11,1,23.8,64,431,24,2024-07-11 10:00:00,379
ROOM8,0.66,0.56,0.64,南,39.11,2,22.8,65,412,24,2024-07-11 10:30:00,382
ROOM8,0.66,0.56,0.64,南,39.11,7,22.8,65,424,24,2024-07-11 11:00:00,377
